nd,number,date,organ,year,basin,species,area,quota_type,legal_name,inn,share_pct,volume_tons,contract_no,contract_date_start,contract_date_end
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «МИНТАЙ ДВ»,4101189462,,1.089,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «ПОЛЛУКС»,2704014652,,1.575,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «ПОЛЛУКС»,2704014652,,0.155,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «ПОРОНАЙ»,6507005529,,2.546,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «ПОРОНАЙ»,6507005529,,4.745,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «ПО САХАЛИНРЫБАКСОЮЗ»,6501078432,,1.572,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «ПРОЛИВ»,6505008098,,0.091,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО РК «ЛУНТОС»,4100006765,,0.088,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «РК «ТИХИЙ ОКЕАН»,2508110494,,0.36,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «РКХ «САХАЛИН»,6505010379,,0.176,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «РМД ЮВА 1»,7701384421,,0.074,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «РОЛИЗ»,2536247860,,0.499,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «РОСКАМРЫБА»,4100021636,,0.267,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО РЫБОКОМБИНАТ «ОСТРОВНОЙ»,6501289105,,0.836,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО РЫБОКОМБИНАТ «ОСТРОВНОЙ»,6501289105,,0.014,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «САНФИШ 4»,4100052183,,3.618,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «СОФКО»,2508044467,,2.776,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «ТИХООКЕАНСКАЯ РЫБОПРОМЫСЛОВАЯ КОМПАНИЯ»,2712005764,,0.045,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «ТИХРЫБКОМ»,4909053889,,1.057,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «ТЫМЛАТСКИЙ РЫБОКОМБИНАТ»,8203002819,,0.002,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО ФИРМА «ПОСЕЙДОН»,6509013155,,0.46,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «ХАБРЫБА»,2721247752,,0.382,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «ЧУКОТОПТТОРГ»,8709907770,,0.312,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «ЯНТАРЬ»,2721252625,,0.537,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ПАО «НБАМР»,2508007948,,14.119,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ПАО «ПБТФ»,2518000814,,2.863,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,РК ИМ. В.И. ЛЕНИНА,4101016808,,0.001,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,РК ИМ. В.И. ЛЕНИНА,4101016808,,1.536,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,РЫБОЛОВЕЦКАЯ АРТЕЛЬ (КОЛХОЗ) ИМ.50 ЛЕТ ОКТЯБРЯ,2709001128,,0.2,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «АКРОС»,4101013772,,5.922,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «БЛАФ»,4100002721,,0.881,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «ВОСТОКТРАНССЕРВИС»,2538003718,,0.103,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «ДАЛЬРЫБА»,2500000073,,0.015,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «ДАЛЬРЫБА»,2500000073,,0.753,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «ДАЛЬРЫБПРОМ»,2540078397,,0.015,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «ДМП-РМ»,2540199962,,5.154,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «ИНТРАРОС»,2537008664,,2.583,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «КОЛХОЗ ИМ. БЕКЕРЕВА»,8203010714,,0.44,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «ОЗЕРНОВСКИЙ РКЗ № 55»,4108003484,,0.656,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «ОКЕАНРЫБФЛОТ»,4100000530,,1.262,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «ОКЕАНРЫБФЛОТ»,4100000530,,0.009,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «ОКЕАНРЫБФЛОТ»,4100000530,,14.691,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «РК «МАЛКИНСКОЕ»,4105045951,,0.187,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «РК «МАЛКИНСКОЕ»,4105045951,,0.247,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «САХАЛИН ЛИЗИНГ ФЛОТ»,6509006140,,3.341,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «СК БСФ»,6515000242,,0.311,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «СК БСФ»,6515000242,,0.096,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «СК БСФ»,6515000242,,0.208,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «ТРАЛКОМ»,4909084252,,0.945,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «ТРАЛФЛОТ»,8701003484,,1.296,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «ТРАЛФЛОТ»,8701003484,,0.428,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «ТРАЛФЛОТ»,8701003484,,2.214,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО ТУРНИФ,2536053382,,4.751,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «УТРФ-КАМЧАТКА»,4101087870,,0.38,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,АО «УТРФ-КАМЧАТКА»,4101087870,,0.491,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ЗАО «КУРИЛЬСКИЙ РЫБАК»,6511000178,,0.036,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ЗАО «КУРИЛЬСКИЙ РЫБАК»,6511000178,,0.224,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ЗАО «ОСТРОВ САХАЛИН»,6501074974,,2.085,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ЗАО «ОСТРОВ САХАЛИН»,6501074974,,0.1,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ЗАО «ОСТРОВ САХАЛИН»,6501074974,,0.5,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ЗАО «ОСТРОВ САХАЛИН»,6501074974,,0.452,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ЗАО «ПИЛЕНГА»,6501012632,,1.485,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ЗАО «СУДОВЕРФЬРЫБА»,4100006437,,0.275,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ОАО «КОЛХОЗ ОКТЯБРЬ»,4107002304,,0.538,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ОАО «РК «ПРИМОРЕЦ»,2503029553,,0.961,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «АЛАИД»,6515003317,,0.004,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «АЛАИД»,6515003317,,0.258,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «ВОДОЛЕЙ»,6509005281,,0.278,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «ВОСТОКРЫБПРОМ»,2721023255,,4.747,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «ВОСТОКРЫБПРОМ»,2721023255,,0.425,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «ГАЛИС»,4101076846,,0.145,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «ГАЛИС»,4101076846,,0.212,,,
,,,calculations.fish.gov.ru,2026,Дальневосточный бассейн,Минтай,,Промышленная,ООО «КОРЯКМОРЕПРОДУКТ»,8203002008,,0.125,,,
